customer_id,age,country,signup_date,churned
1701,34,USA,2024-04-12,0
1702,43,Canada,2021-09-26,1
1703,58,India,2020-10-16,1
1704,64,France,2024-12-27,1
1705,23,USA,2024-08-30,0
1706,48,Germany,2021-01-17,0
1707,44,Canada,2021-11-12,0
1708,55,USA,2023-02-21,0
1709,50,UK,2022-05-19,0
1710,61,UK,2022-04-29,1
1711,56,Canada,2022-09-25,0
1712,42,Germany,2021-03-19,0
1713,19,USA,2024-02-10,0
1714,50,France,2022-07-12,0
1715,27,Canada,2025-04-01,0
1716,48,Canada,2023-03-02,0
1717,52,Canada,2021-10-15,1
1718,23,Germany,2023-10-26,0
1719,56,Canada,2024-06-02,1
1720,61,France,2024-05-13,0
1721,44,UK,2024-02-18,1
1722,62,Canada,2021-10-07,0
1723,48,Germany,2021-06-03,0
1724,65,France,2022-08-16,0
1725,45,USA,2021-05-08,0
1726,32,India,2024-03-20,0
1727,52,Germany,2020-08-15,0
1728,18,France,2021-07-28,1
1729,18,Canada,2022-07-18,0
1730,51,India,2024-05-25,0
1731,31,France,2023-10-12,1
1732,44,UK,2024-12-01,0
1733,45,France,2021-12-14,0
1734,34,Canada,2021-01-27,0
1735,41,Canada,2024-01-20,0
1736,61,Germany,2020-05-15,1
1737,44,Canada,2020-12-24,1
1738,48,USA,2024-12-25,0
1739,53,Germany,2020-11-04,0
1740,37,Canada,2021-12-18,0
1741,63,Germany,2021-10-23,1
1742,60,India,2024-11-23,1
1743,46,France,2020-05-28,1
1744,24,USA,2022-07-04,0
1745,39,Canada,2024-12-25,0
1746,61,France,2021-04-12,0
1747,42,France,2020-08-16,0
1748,23,USA,2023-05-07,0
1749,56,Germany,2025-01-25,0
1750,34,USA,2021-11-13,0
1751,56,India,2022-01-29,1
1752,43,Canada,2020-07-06,0
1753,36,France,2024-12-17,1
1754,21,USA,2024-10-31,0
1755,46,India,2023-07-25,0
1756,60,Canada,2023-12-21,0
1757,20,Canada,2020-05-31,0
1758,62,USA,2024-05-08,0
1759,61,India,2022-02-09,0
1760,59,India,2022-04-20,1
1761,23,UK,2022-11-11,1
1762,40,France,2021-04-09,0
1763,55,USA,2022-12-09,0
1764,65,France,2022-01-18,0
1765,23,Canada,2022-09-03,0
1766,53,Canada,2023-12-27,0
1767,35,USA,2020-08-14,0
1768,30,Germany,2023-05-05,1
1769,54,India,2020-05-09,0
1770,44,Canada,2023-04-19,0
1771,22,Canada,2020-09-28,0
1772,25,Canada,2023-12-26,1
1773,52,Canada,2022-03-08,0
1774,46,Germany,2022-08-02,0
1775,33,UK,2022-09-20,1
1776,47,France,2023-01-10,0
1777,55,India,2024-02-06,0
1778,34,India,2024-06-22,0
1779,32,France,2021-06-16,1
1780,38,Germany,2020-12-29,1
1781,51,Canada,2024-08-16,0
1782,34,USA,2020-08-19,0
1783,43,France,2023-12-12,1
1784,39,India,2023-12-23,0
1785,29,Germany,2023-07-24,0
1786,31,Canada,2020-05-08,0
1787,65,France,2023-12-03,1
1788,30,Germany,2020-07-10,1
1789,33,France,2024-07-19,0
1790,34,USA,2024-07-08,0
1791,33,Canada,2023-01-13,0
1792,24,India,2023-08-25,1
1793,61,France,2022-02-08,0
1794,18,Canada,2020-07-24,1
1795,48,UK,2022-02-26,0
1796,49,Canada,2023-12-01,1
1797,49,USA,2022-08-22,1
1798,50,UK,2024-12-26,0
1799,54,USA,2022-12-02,0
1800,45,Germany,2024-09-27,1
1801,20,Canada,2023-02-19,0
1802,61,USA,2021-11-01,0
1803,25,France,2025-03-10,0
1804,38,France,2022-10-31,0
1805,61,USA,2023-03-08,0
1806,24,UK,2022-11-15,0
1807,34,USA,2021-12-30,0
1808,33,UK,2022-08-05,0
1809,57,UK,2020-11-14,0
1810,49,Germany,2023-10-20,0
1811,62,UK,2021-07-10,0
1812,43,UK,2023-10-25,0
1813,54,USA,2023-12-12,1
1814,61,USA,2023-08-20,1
1815,64,UK,2020-11-01,1
1816,53,Germany,2022-03-17,1
1817,30,USA,2024-09-11,1
1818,65,USA,2025-03-15,0
1819,18,USA,2021-01-07,0
1820,26,France,2020-04-22,0
1821,64,UK,2022-09-28,1
1822,37,UK,2024-07-19,0
1823,54,India,2021-01-08,0
1824,62,USA,2022-03-23,0
1825,34,Germany,2021-04-17,1
1826,24,Germany,2023-05-27,1
1827,34,UK,2023-04-28,0
1828,53,UK,2021-05-22,0
1829,44,India,2020-06-04,0
1830,61,Canada,2024-02-04,0
1831,54,France,2024-02-22,0
1832,29,UK,2024-09-20,0
1833,61,Canada,2020-08-12,0
1834,65,Germany,2023-08-21,1
1835,42,Canada,2020-10-06,0
1836,58,USA,2021-06-20,1
1837,58,UK,2022-09-21,0
1838,57,Canada,2024-02-17,0
1839,22,India,2024-01-02,0
1840,32,UK,2020-10-07,0
1841,36,France,2024-07-25,0
1842,59,Germany,2022-11-12,0
1843,46,UK,2023-01-10,1
1844,51,Germany,2021-10-04,0
1845,29,India,2024-01-10,0
1846,33,France,2021-04-09,0
1847,65,France,2022-05-12,1
1848,31,USA,2022-12-24,0
1849,24,India,2021-01-04,1
1850,48,Canada,2022-03-22,0
1851,43,Canada,2023-06-04,1
1852,23,India,2020-05-31,0
1853,27,India,2022-02-06,0
1854,42,UK,2023-12-04,0
1855,65,UK,2021-06-20,0
1856,26,USA,2023-07-18,0
1857,28,India,2021-12-21,0
1858,40,UK,2022-01-03,1
1859,47,Canada,2020-10-31,1
1860,53,Germany,2024-07-19,0
1861,62,Canada,2022-06-19,0
1862,56,Germany,2022-07-06,0
1863,58,Canada,2024-08-10,0
1864,58,France,2021-07-09,0
1865,40,Germany,2022-10-19,0
1866,23,Germany,2023-04-25,0
1867,44,UK,2023-07-18,0
1868,18,India,2023-01-20,0
1869,26,UK,2022-06-06,0
1870,52,India,2025-04-10,0
1871,49,Germany,2022-01-17,0
1872,45,UK,2024-09-07,0
1873,18,Canada,2023-12-08,0
1874,44,Canada,2021-09-22,0
1875,33,USA,2021-11-08,1
1876,59,Germany,2021-07-13,1
1877,32,UK,2021-02-25,0
1878,58,USA,2020-08-05,0
1879,57,France,2021-04-08,0
1880,36,France,2022-06-14,1
1881,35,Germany,2021-01-27,0
1882,22,USA,2023-04-26,0
1883,25,France,2023-08-21,0
1884,46,UK,2021-10-08,1
1885,49,USA,2020-12-04,0
1886,27,India,2025-02-18,1
1887,19,USA,2023-12-26,1
1888,36,UK,2022-03-14,0
1889,46,France,2021-11-08,0
1890,23,USA,2021-12-29,0
1891,31,UK,2023-05-02,0
1892,49,UK,2022-07-14,0
1893,20,UK,2023-08-30,0
1894,27,India,2021-01-27,0
1895,43,India,2021-02-18,0
1896,29,USA,2020-05-17,1
1897,34,Germany,2024-07-11,1
1898,25,France,2022-11-13,0
1899,46,USA,2024-09-23,1
1900,20,USA,2021-08-14,0
1901,24,Canada,2023-07-31,0
1902,31,Germany,2023-12-25,0
1903,37,UK,2024-04-11,0
1904,64,India,2023-08-21,1
1905,53,Canada,2023-09-23,0
1906,48,France,2021-12-26,0
1907,41,India,2023-05-23,1
1908,31,India,2023-07-24,0
1909,45,UK,2024-10-17,0
1910,35,Canada,2021-07-25,0
1911,33,India,2020-04-19,1
1912,55,France,2023-06-16,0
1913,56,USA,2022-11-14,0
1914,23,USA,2025-03-14,0
1915,23,France,2022-01-11,0
1916,58,India,2023-01-29,0
1917,59,USA,2023-12-23,1
1918,24,USA,2024-04-16,0
1919,38,Canada,2022-08-27,1
1920,40,Germany,2021-05-21,1
1921,19,France,2024-03-24,0
1922,64,USA,2022-07-13,0
1923,20,Germany,2021-11-25,1
1924,53,UK,2021-10-17,0
1925,49,USA,2023-06-14,0
1926,52,UK,2023-07-03,0
1927,47,UK,2023-07-30,1
1928,56,Canada,2021-07-31,0
1929,51,USA,2020-06-26,0
1930,34,Canada,2023-11-03,0
1931,18,France,2020-06-18,0
1932,64,USA,2020-04-15,1
1933,57,UK,2023-04-18,1
1934,33,UK,2023-06-06,1
1935,60,Canada,2024-06-06,1
1936,30,Canada,2023-02-04,0
1937,53,USA,2023-10-24,0
1938,38,Germany,2022-02-22,0
1939,25,India,2020-04-13,0
1940,22,India,2022-04-06,1
1941,26,USA,2020-11-16,1
1942,30,India,2024-07-16,0
1943,24,India,2023-04-02,0
1944,42,France,2024-05-19,0
1945,57,France,2024-09-26,0
1946,21,UK,2023-06-30,0
1947,63,India,2023-05-15,0
1948,31,France,2021-11-30,0
1949,23,Germany,2021-08-28,1
1950,21,UK,2024-10-31,0
1951,44,UK,2023-09-21,1
1952,21,Canada,2021-02-11,0
1953,20,France,2024-02-03,0
1954,37,India,2021-05-16,1
1955,51,India,2021-08-09,0
1956,32,Canada,2022-04-30,0
1957,30,Canada,2023-07-23,0
1958,54,France,2022-10-27,1
1959,53,France,2020-06-05,0
1960,65,India,2021-03-06,1
1961,54,UK,2023-11-11,0
1962,62,France,2024-10-02,0
1963,24,USA,2020-04-16,1
1964,53,Germany,2025-01-29,0
1965,60,USA,2023-06-04,0
1966,56,Germany,2023-09-07,1
1967,38,Canada,2022-12-16,1
1968,38,UK,2020-12-25,0
1969,58,Germany,2024-10-13,1
1970,38,Canada,2024-05-08,0
1971,52,USA,2024-08-26,0
1972,53,France,2023-10-01,0
1973,46,Germany,2024-06-15,1
1974,18,France,2022-05-11,0
1975,36,Canada,2020-05-13,0
1976,26,UK,2023-06-10,0
1977,32,USA,2023-10-30,1
1978,19,France,2021-01-06,1
1979,53,Canada,2024-12-27,0
1980,54,USA,2020-09-05,0
1981,47,UK,2023-12-07,0
1982,34,UK,2024-06-09,1
1983,33,USA,2020-07-30,0
1984,37,India,2025-02-05,0
1985,54,USA,2023-01-16,1
1986,64,UK,2023-11-29,1
1987,29,Germany,2025-03-02,1
1988,62,France,2022-08-24,0
1989,24,Canada,2024-01-23,0
1990,20,France,2021-09-12,1
1991,42,India,2020-04-27,1
1992,39,UK,2021-07-09,1
1993,45,Germany,2023-10-25,1
1994,25,USA,2022-12-13,1
1995,56,India,2023-09-22,0
1996,58,Germany,2024-08-17,0
1997,51,India,2021-12-01,0
1998,54,USA,2023-06-21,0
1999,62,USA,2022-12-17,0
2000,61,France,2021-04-16,1
2001,46,Canada,2024-06-16,0
2002,23,USA,2022-02-04,0
2003,43,USA,2023-12-01,0
2004,23,Germany,2020-09-26,0
2005,21,Canada,2022-06-27,0
2006,23,Germany,2020-10-05,0
2007,62,USA,2024-12-05,1
2008,48,Canada,2023-12-04,0
2009,43,France,2020-12-28,0
2010,53,Canada,2024-12-16,1
2011,51,USA,2024-05-19,0
2012,35,Germany,2024-06-23,0
2013,54,India,2020-08-23,0
2014,44,Germany,2023-06-11,0
2015,30,UK,2024-02-05,0
2016,59,India,2024-02-22,1
2017,28,UK,2020-09-03,0
2018,46,Canada,2023-12-03,0
2019,20,USA,2025-02-10,0
2020,41,USA,2022-03-13,1
2021,23,India,2020-08-07,1
2022,33,Canada,2025-03-02,1
2023,36,India,2025-03-25,0
2024,25,UK,2021-01-30,0
2025,19,UK,2025-01-02,0
2026,52,USA,2020-05-11,0
2027,51,UK,2023-12-19,0
2028,57,France,2020-04-16,1
2029,62,France,2020-11-07,0
2030,42,Canada,2023-06-29,1
2031,51,India,2022-03-21,0
2032,21,UK,2021-04-22,0
2033,62,Canada,2020-08-30,0
2034,47,France,2024-01-07,1
2035,22,Germany,2020-08-02,0
2036,60,France,2023-04-18,0
2037,24,India,2020-10-08,0
2038,59,Germany,2022-02-07,0
2039,42,Canada,2021-09-15,1
2040,24,UK,2021-10-20,0
2041,56,Canada,2024-05-17,0
2042,30,Canada,2024-04-13,1
2043,53,France,2023-11-07,0
2044,33,Canada,2020-12-08,0
2045,49,Germany,2021-12-27,1
2046,19,UK,2024-12-01,0
2047,40,France,2020-06-04,0
2048,50,UK,2021-10-22,1
2049,58,UK,2020-08-10,1
2050,19,Canada,2023-08-25,1
2051,32,USA,2020-06-09,0
2052,43,France,2023-08-21,0
2053,64,Germany,2023-02-28,0
2054,61,Canada,2025-02-20,1
2055,61,USA,2022-12-26,0
2056,54,USA,2025-03-26,0
2057,37,Canada,2024-09-17,0
2058,52,USA,2021-03-13,0
2059,26,Canada,2021-11-21,0
2060,30,USA,2021-06-15,0
2061,63,Canada,2023-11-14,1
2062,45,USA,2020-09-14,0
2063,54,USA,2022-11-09,0
2064,53,Canada,2024-08-15,1
2065,25,USA,2024-09-09,0
2066,27,France,2022-03-09,0
2067,38,Germany,2023-11-20,1
2068,37,Germany,2021-02-09,1
2069,58,France,2022-05-15,0
2070,30,India,2024-11-18,0
2071,19,Canada,2022-03-18,0
2072,56,Canada,2024-05-02,0
2073,56,USA,2025-03-18,0
2074,19,UK,2024-07-22,0
2075,48,USA,2020-11-04,0
2076,56,Germany,2023-03-18,1
2077,41,USA,2021-03-21,1
2078,49,Germany,2022-12-14,0
2079,30,USA,2021-10-23,0
2080,18,UK,2020-07-20,1
2081,32,France,2023-09-26,0
2082,30,USA,2024-01-09,0
2083,46,Canada,2022-01-16,0
2084,38,Germany,2025-02-01,1
2085,45,Germany,2024-02-22,1
2086,56,France,2024-10-16,1
2087,64,UK,2021-05-29,0
2088,65,Canada,2024-08-05,0
2089,51,France,2020-09-15,1
2090,20,Canada,2023-01-23,0
2091,47,India,2023-02-14,1
2092,33,Canada,2021-11-15,0
2093,65,India,2024-04-29,0
2094,51,France,2025-03-04,1
2095,30,UK,2022-11-28,0
2096,37,UK,2020-05-15,0
2097,45,UK,2020-09-02,0
2098,21,France,2020-08-09,0
2099,27,Germany,2022-01-15,1
2100,46,India,2023-12-31,1
2101,25,USA,2022-10-18,1
2102,62,Canada,2024-06-13,0
2103,44,UK,2024-11-20,0
2104,29,Germany,2025-02-19,0
2105,63,USA,2021-05-31,1
2106,23,UK,2021-12-20,0
2107,59,France,2022-07-10,1
2108,63,France,2021-07-04,0
2109,25,France,2022-09-10,0
2110,41,India,2020-10-19,0
2111,42,France,2022-09-23,1
2112,50,Canada,2024-03-02,1
2113,42,Canada,2024-06-26,0
2114,28,UK,2024-07-24,0
2115,60,USA,2024-07-26,0
2116,27,USA,2025-01-19,1
2117,21,Germany,2022-05-12,0
2118,64,Germany,2021-06-22,0
2119,29,India,2021-02-15,1
2120,30,India,2020-11-08,0
2121,34,India,2023-09-26,0
2122,49,Canada,2025-02-14,1
2123,56,Germany,2023-09-26,0
2124,55,France,2020-09-07,0
2125,44,Germany,2021-09-05,0
2126,56,India,2021-06-10,0
2127,53,UK,2024-01-12,0
2128,53,USA,2022-01-29,0
2129,27,India,2020-07-11,0
2130,20,USA,2024-12-29,1
2131,60,Canada,2021-11-02,1
2132,37,UK,2022-05-11,1
2133,21,India,2020-09-13,0
2134,29,USA,2025-04-11,0
2135,57,France,2021-07-30,0
2136,56,Canada,2023-06-02,1
2137,29,Germany,2020-11-12,1
2138,41,India,2022-05-21,0
2139,37,UK,2021-11-21,0
2140,42,India,2021-11-14,1
2141,53,India,2021-12-02,0
2142,26,India,2021-04-19,0
2143,35,UK,2023-06-05,0
2144,51,USA,2024-08-31,0
2145,57,India,2024-03-06,0
2146,64,France,2025-02-27,0
2147,23,Germany,2024-04-02,1
2148,56,France,2021-12-05,0
2149,56,UK,2020-06-22,0
2150,54,Canada,2022-11-08,0
2151,26,Canada,2023-02-20,0
2152,51,France,2020-11-18,0
2153,49,USA,2020-05-05,1
2154,32,France,2021-07-11,0
2155,30,India,2024-08-19,0
2156,47,France,2022-10-02,1
2157,65,USA,2022-06-16,1
2158,44,Germany,2020-08-01,0
2159,40,Canada,2024-02-05,1
2160,31,India,2021-10-24,0
2161,62,UK,2023-10-04,0
2162,22,UK,2021-10-14,0
2163,53,UK,2021-07-04,1
2164,25,France,2023-04-18,0
2165,43,France,2020-05-15,0
2166,19,USA,2022-10-08,0
2167,39,France,2023-01-22,0
2168,48,India,2022-03-15,0
2169,48,USA,2023-05-04,0
2170,52,UK,2024-06-07,0
2171,44,France,2020-08-17,0
2172,51,UK,2022-01-30,0
2173,61,UK,2022-09-04,0
2174,19,USA,2021-10-13,0
2175,39,UK,2024-08-25,0
2176,27,UK,2022-08-31,1
2177,39,Germany,2021-11-27,0
2178,28,Canada,2022-02-01,0
2179,29,Canada,2024-12-30,0
2180,37,France,2024-11-25,1
2181,63,India,2022-06-05,0
2182,23,Germany,2020-04-19,1
2183,41,Germany,2022-11-23,1
2184,37,USA,2022-12-22,0
2185,29,India,2020-07-09,0
2186,20,USA,2024-10-29,1
2187,46,Canada,2022-10-11,0
2188,48,Canada,2022-07-27,0
2189,39,Germany,2023-12-03,1
2190,51,UK,2022-11-07,1
2191,27,India,2022-01-17,1
2192,51,France,2022-01-30,1
2193,31,France,2020-11-22,0
2194,42,France,2021-12-02,1
2195,25,India,2020-06-02,0
2196,20,France,2025-02-22,1
2197,23,UK,2023-09-17,0
2198,20,India,2022-04-28,0
2199,60,France,2022-04-02,0
2200,54,UK,2020-09-08,0
2201,31,UK,2022-04-03,0
2202,36,UK,2022-05-01,0
2203,46,France,2024-08-20,0
2204,27,USA,2020-07-23,0
2205,18,Canada,2025-01-20,0
2206,24,USA,2021-10-24,0
2207,53,UK,2024-12-04,0
2208,63,UK,2020-05-22,0
2209,28,India,2024-11-26,0
2210,39,Canada,2024-10-30,0
2211,26,India,2020-10-06,0
2212,61,India,2024-10-04,0
2213,21,India,2022-05-30,0
2214,29,France,2022-05-30,0
2215,55,France,2023-03-14,1
2216,62,Germany,2021-11-16,0
2217,37,UK,2024-02-01,1
2218,63,France,2024-05-15,1
2219,23,Germany,2022-09-10,0
2220,23,France,2021-02-22,0
2221,47,UK,2022-07-16,0
2222,63,Germany,2021-07-11,0
2223,32,USA,2023-06-01,1
2224,57,UK,2023-09-22,1
2225,43,USA,2020-08-16,0
2226,60,UK,2024-10-20,1
2227,38,Germany,2023-06-01,0
2228,22,Germany,2021-02-17,0
2229,48,Germany,2021-03-04,1
2230,36,UK,2024-06-25,0
2231,26,Canada,2023-10-29,0
2232,63,India,2023-03-06,0
2233,59,India,2021-11-05,1
2234,52,Germany,2023-09-29,0
2235,44,USA,2020-09-15,0
2236,53,USA,2023-05-10,1
2237,42,India,2024-08-30,0
2238,62,Canada,2023-02-13,0
2239,45,Canada,2021-10-02,1
2240,52,France,2023-08-27,0
2241,60,France,2023-04-08,0
2242,63,Canada,2024-09-20,1
2243,25,Canada,2020-05-31,0
2244,38,Canada,2024-07-21,0
2245,46,USA,2024-07-25,0
2246,43,India,2022-06-15,0
2247,61,Canada,2021-05-08,1
2248,42,UK,2023-06-11,0
2249,60,India,2024-03-04,0
2250,26,Canada,2023-07-09,1
2251,58,India,2021-10-16,1
2252,60,USA,2023-06-11,0
2253,36,Germany,2020-04-18,0
2254,46,USA,2022-03-28,0
2255,38,UK,2021-06-02,0
2256,61,UK,2024-11-19,1
2257,45,France,2021-12-04,1
2258,40,India,2024-02-25,0
2259,57,Canada,2022-11-26,0
2260,26,UK,2021-10-05,0
2261,53,India,2021-06-03,0
2262,53,UK,2023-01-27,0
2263,36,India,2021-05-03,0
2264,62,Canada,2021-02-07,0
2265,38,France,2023-11-27,0
2266,42,Germany,2022-01-06,0
2267,60,USA,2020-07-05,0
2268,30,Canada,2024-03-02,0
2269,41,Germany,2023-06-12,0
2270,60,USA,2023-03-23,0
2271,22,France,2020-11-05,0
2272,64,Germany,2021-02-14,0
2273,26,India,2023-03-30,0
2274,44,Germany,2022-10-01,1
2275,62,Canada,2024-02-09,1
2276,57,USA,2023-02-16,0
2277,45,Canada,2024-12-17,1
2278,42,UK,2020-10-04,0
2279,45,Canada,2022-04-26,0
2280,49,France,2021-02-14,0
2281,50,UK,2024-12-31,0
2282,52,Canada,2022-02-17,0
2283,20,Canada,2022-05-19,0
2284,41,India,2022-06-20,0
2285,62,India,2021-03-24,0
2286,64,Canada,2021-04-06,1
2287,35,Germany,2020-05-13,0
2288,51,Canada,2020-05-14,0
2289,48,France,2021-04-26,1
2290,60,India,2022-05-19,0
2291,52,Canada,2023-09-02,0
2292,21,UK,2021-12-30,0
2293,18,Germany,2025-01-08,0
2294,48,Canada,2024-06-19,1
2295,44,UK,2024-05-18,1
2296,36,UK,2021-09-03,0
2297,62,Canada,2024-10-26,1
2298,64,Canada,2022-12-29,0
2299,58,Germany,2025-01-18,0
2300,54,India,2025-02-10,0
2301,36,France,2022-06-20,0
2302,36,Germany,2020-11-24,0
2303,50,India,2021-08-26,1
2304,35,UK,2023-10-13,0
2305,35,UK,2022-09-25,1
2306,18,France,2024-08-08,0
2307,29,Canada,2021-11-22,1
2308,60,Germany,2021-03-09,0
2309,29,UK,2023-05-21,1
2310,33,Germany,2020-06-30,0
2311,51,India,2022-09-19,0
2312,23,USA,2021-05-31,0
2313,27,Germany,2021-08-04,1
2314,44,Germany,2023-12-12,0
2315,46,France,2023-04-14,0
2316,31,Canada,2024-08-18,1
2317,40,India,2024-12-23,0
2318,25,India,2021-10-13,0
2319,43,Germany,2023-02-19,0
2320,65,Canada,2021-06-01,0
2321,61,France,2024-01-17,0
2322,34,USA,2022-12-04,0
2323,45,India,2023-11-15,0
2324,46,Germany,2023-03-19,0
2325,51,France,2021-10-02,1
2326,24,Canada,2023-11-06,0
2327,45,Canada,2024-06-30,1
2328,35,UK,2024-11-15,0
2329,24,UK,2021-12-10,0
2330,43,Germany,2021-09-26,1
2331,65,USA,2023-12-13,1
2332,55,USA,2021-04-11,0
2333,61,France,2021-03-21,1
2334,38,Canada,2021-09-03,0
2335,18,India,2025-02-09,0
2336,24,Canada,2022-07-10,0
2337,46,UK,2021-07-27,0
2338,36,UK,2023-06-12,0
2339,19,Canada,2023-06-04,0
2340,56,France,2024-04-12,1
2341,31,Canada,2023-02-06,0
2342,63,India,2021-08-13,0
2343,56,USA,2023-05-20,0
2344,59,Canada,2022-02-04,1
2345,29,India,2024-10-25,0
2346,34,UK,2023-03-15,0
2347,22,France,2021-01-31,0
2348,35,Germany,2023-01-24,0
2349,60,UK,2024-07-18,0
2350,22,UK,2020-06-01,1
2351,42,Germany,2021-08-26,0
2352,21,UK,2024-06-03,1
2353,34,USA,2021-10-10,0
2354,49,USA,2022-07-14,0
2355,29,France,2023-03-10,0
2356,27,Canada,2022-04-05,1
2357,31,Canada,2021-06-11,0
2358,46,France,2022-01-22,0
2359,20,India,2020-12-13,0
2360,64,UK,2023-06-10,1
2361,19,Germany,2021-01-18,0
2362,58,India,2024-12-17,1
2363,60,Germany,2023-04-30,0
2364,62,UK,2020-08-08,1
2365,54,India,2024-01-17,0
2366,49,Germany,2022-08-28,0
2367,64,India,2021-06-19,0
2368,18,Germany,2021-05-14,1
2369,48,India,2022-07-05,0
2370,40,UK,2020-10-17,0
2371,43,India,2022-10-28,0
2372,59,India,2024-07-23,0
2373,39,India,2023-01-27,1
2374,36,France,2024-07-21,0
2375,53,India,2024-05-30,1
2376,60,USA,2022-07-03,0
2377,42,India,2023-11-22,0
2378,40,Germany,2022-08-19,0
2379,58,Germany,2024-02-05,1
2380,26,India,2022-07-04,0
2381,64,Canada,2024-09-08,0
2382,42,India,2025-02-25,1
2383,59,UK,2022-01-02,0
2384,46,India,2024-08-27,0
2385,21,UK,2022-12-21,1
2386,20,Germany,2023-08-04,0
2387,59,France,2022-07-28,0
2388,61,Canada,2021-05-19,0
2389,55,USA,2023-02-05,1
2390,20,France,2024-07-16,0
2391,59,India,2020-07-28,0
2392,57,India,2022-06-17,0
2393,59,USA,2023-05-28,0
2394,58,India,2024-07-10,1
2395,24,Germany,2021-10-04,0
2396,55,India,2021-07-19,1
2397,24,India,2023-05-20,0
2398,57,USA,2022-08-18,0
2399,30,Germany,2023-07-10,0
2400,65,France,2024-07-03,0
2401,25,France,2021-07-09,0
2402,26,UK,2025-01-03,1
2403,31,India,2023-08-21,0
2404,39,India,2021-08-09,0
2405,27,Germany,2021-11-27,0
2406,41,Canada,2020-11-24,0
2407,33,Canada,2023-10-26,0
2408,24,France,2024-02-18,0
2409,28,India,2025-01-06,1
2410,23,India,2023-11-03,0
2411,23,France,2024-07-03,0
2412,36,Germany,2025-02-04,0
2413,48,France,2024-10-25,0
2414,27,France,2022-06-12,0
2415,46,Germany,2021-07-26,0
2416,29,Canada,2020-06-17,0
2417,56,USA,2024-11-07,1
2418,57,India,2020-06-21,0
2419,37,UK,2022-01-15,0
2420,53,USA,2022-02-22,0
2421,51,India,2022-04-17,0
2422,52,Canada,2022-01-28,0
2423,58,France,2023-09-07,0
2424,21,USA,2023-07-30,0
2425,27,France,2024-06-24,1
2426,48,Germany,2020-06-28,0
2427,60,India,2024-10-28,0
2428,41,UK,2021-03-25,0
2429,34,UK,2021-11-02,0
2430,47,India,2023-06-08,0
2431,21,Canada,2021-11-27,0
2432,19,Germany,2022-12-10,0
2433,22,USA,2024-06-18,1
2434,55,Canada,2020-09-12,0
2435,30,France,2023-02-07,0
2436,38,USA,2021-02-11,1
2437,38,USA,2020-07-25,0
2438,65,Germany,2024-02-18,1
2439,42,USA,2023-03-24,0
2440,55,Germany,2022-06-28,0
2441,45,USA,2023-01-23,0
2442,57,Germany,2025-02-08,0
2443,41,USA,2024-05-04,0
2444,30,France,2023-04-06,0
2445,35,USA,2020-09-20,0
2446,20,France,2023-07-25,0
2447,35,USA,2021-07-31,0
2448,47,Germany,2024-02-02,0
2449,39,USA,2023-05-17,1
2450,56,USA,2021-04-20,1
2451,58,Canada,2020-11-19,1
2452,54,Canada,2024-08-14,1
2453,23,Germany,2023-06-09,1
2454,49,USA,2023-12-20,0
2455,47,UK,2025-03-05,0
2456,45,France,2020-06-13,1
2457,33,UK,2024-07-24,0
2458,32,Canada,2024-10-19,1
2459,54,India,2021-06-02,0
2460,20,India,2023-08-08,1
2461,64,Canada,2022-12-08,0
2462,51,Germany,2021-01-17,0
2463,62,India,2022-12-16,0
2464,33,India,2022-05-05,0
2465,18,France,2023-08-16,1
2466,31,USA,2024-06-17,0
2467,33,France,2020-08-31,1
2468,19,Germany,2022-03-29,0
2469,28,France,2020-10-22,0
2470,54,France,2020-08-06,0
2471,47,Germany,2024-08-07,1
2472,63,Germany,2022-07-13,0
2473,41,France,2023-06-21,0
2474,58,India,2020-06-01,1
2475,22,Germany,2024-03-19,1
2476,39,Canada,2024-01-08,0
2477,45,UK,2023-09-26,0
2478,57,Canada,2024-05-03,0
2479,31,France,2021-04-19,0
2480,39,France,2021-10-18,1
2481,50,France,2024-01-09,0
2482,21,India,2022-07-03,0
2483,47,Canada,2025-01-19,0
2484,41,USA,2020-07-10,0
2485,63,India,2021-10-11,0
2486,31,USA,2020-07-18,1
2487,33,Canada,2024-12-27,0
2488,48,France,2024-05-01,1
2489,55,France,2024-05-19,0
2490,65,USA,2023-03-10,0
2491,35,Canada,2024-06-08,0
2492,35,India,2022-07-05,0
2493,40,Germany,2021-12-30,0
2494,51,India,2024-02-16,0
2495,52,France,2023-01-28,1
2496,36,Germany,2021-07-17,0
2497,61,France,2020-10-06,1
2498,22,USA,2023-01-14,1
2499,47,India,2020-11-22,0
2500,29,UK,2021-06-01,1
2501,22,India,2021-03-21,0
2502,25,France,2023-03-14,0
2503,27,USA,2023-01-03,0
2504,58,India,2020-10-17,0
2505,61,Canada,2023-08-03,1
2506,48,UK,2024-05-14,0
2507,65,France,2022-01-15,0
2508,30,India,2022-05-29,0
2509,32,Canada,2023-12-23,0
2510,44,Canada,2022-11-29,0
2511,59,UK,2024-12-03,0
2512,60,France,2020-09-05,0
2513,53,Germany,2023-08-15,0
2514,54,USA,2023-04-08,1
2515,37,USA,2024-12-06,1
2516,32,Germany,2020-11-28,0
2517,36,India,2023-09-24,0
2518,36,Germany,2021-01-24,1
2519,57,USA,2024-10-17,1
2520,36,USA,2022-01-09,1
2521,63,France,2025-02-24,1
2522,27,USA,2022-06-28,0
